file	status	objective_name	objective_value
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__BinTreeChanger.jar-obl-10__p27732_terminationG_0@4.txt	sat	undef53	-162158
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__BinTreeChanger.jar-obl-10__p27733_terminationG_0@0.txt	sat	undef54	2
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__BinTreeChanger.jar-obl-10__p27733_terminationG_0@1.txt	sat	lam3n4	-98
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__BinTreeChanger.jar-obl-10__p27733_terminationG_0@2.txt	sat	undef50	-119887
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__BinTreeChanger.jar-obl-10__p27733_terminationG_0@3.txt	sat	lam4n6	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__BinTreeChanger.jar-obl-10__p27733_terminationG_0@4.txt	sat	lam0n0	-3305
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__BinTreeChanger.jar-obl-10__p27734_terminationG_0@0.txt	sat	lam22n8	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__BinTreeChanger.jar-obl-10__p27734_terminationG_0@1.txt	sat	undef54	2
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__BinTreeChanger.jar-obl-10__p27734_terminationG_0@2.txt	sat	lam19n4	-81
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__BinTreeChanger.jar-obl-10__p27734_terminationG_0@3.txt	sat	lam2n0	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__BinTreeChanger.jar-obl-10__p27734_terminationG_0@4.txt	sat	lam24n11	-60555264
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__BMOG_CAV_12_MarkingGraphVisitor.jar-obl-11__p27743_terminationG_0@0.txt	sat	lam12n7	-734761
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__BMOG_CAV_12_MarkingGraphVisitor.jar-obl-11__p27743_terminationG_0@1.txt	sat	lam2n4	-68367393
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__BMOG_CAV_12_MarkingGraphVisitor.jar-obl-11__p27743_terminationG_0@2.txt	sat	lam2n15	-402029
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__BMOG_CAV_12_MarkingGraphVisitor.jar-obl-11__p27743_terminationG_0@3.txt	sat	lam1n16	-45
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__BMOG_CAV_12_MarkingGraphVisitor.jar-obl-11__p27743_terminationG_0@4.txt	sat	lam6n16	-1146618
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__ChooseLife.jar-obl-8__p27837_edge_closing_0@0.txt	sat	lam0n2	-7
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__ChooseLife.jar-obl-8__p27837_edge_closing_0@1.txt	no_model		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__ChooseLife.jar-obl-8__p27837_edge_closing_0@2.txt	sat	lam2n0	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__ChooseLife.jar-obl-8__p27837_edge_closing_0@3.txt	sat	FV_arg2_1	3
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__ChooseLife.jar-obl-8__p27837_edge_closing_0@4.txt	sat	lam1n1	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__complxStruc_rec.jar-obl-8__p27926_terminationG_0@0.txt	sat	Nl2arg21	-2
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__complxStruc_rec.jar-obl-8__p27926_terminationG_0@1.txt	sat	lam18n2	-95883829
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__complxStruc_rec.jar-obl-8__p27926_terminationG_0@2.txt	sat	lam15n6	-97345762
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__complxStruc_rec.jar-obl-8__p27926_terminationG_0@3.txt	sat	lam16n6	-94525216
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__complxStruc_rec.jar-obl-8__p27926_terminationG_0@4.txt	sat	lam1n5	-87834112
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__complxStruc_rec.jar-obl-8__p27927_terminationG_0@0.txt	sat	lam23n6	-100046013
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__complxStruc_rec.jar-obl-8__p27927_terminationG_0@1.txt	sat	lam15n7	-41018149
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__complxStruc_rec.jar-obl-8__p27927_terminationG_0@2.txt	sat	lam23n7	-73905466
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__complxStruc_rec.jar-obl-8__p27927_terminationG_0@3.txt	sat	lam25n0	-97472765
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__complxStruc_rec.jar-obl-8__p27927_terminationG_0@4.txt	sat	lam23n4	-92542
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__convLower_rec.jar-obl-8__p28063_terminationG_0@0.txt	no_model		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__convLower_rec.jar-obl-8__p28063_terminationG_0@1.txt	no_model		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__convLower_rec.jar-obl-8__p28063_terminationG_0@2.txt	no_model		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__convLower_rec.jar-obl-8__p28063_terminationG_0@3.txt	no_model		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__convLower_rec.jar-obl-8__p28063_terminationG_0@4.txt	no_model		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Count.jar-obl-10-2__p28113_terminationG_0@0.txt	sat	lam71n14	-2
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Count.jar-obl-10-2__p28113_terminationG_0@1.txt	no_model		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Count.jar-obl-10-2__p28113_terminationG_0@2.txt	sat	lam59n19	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Count.jar-obl-10-2__p28113_terminationG_0@3.txt	no_model		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Count.jar-obl-10-2__p28113_terminationG_0@4.txt	no_model		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Count.jar-obl-10-2__p28114_terminationG_0@0.txt	sat	RFN1_arg5	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Count.jar-obl-10-2__p28114_terminationG_0@1.txt	sat	lam64n13	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Count.jar-obl-10-2__p28114_terminationG_0@2.txt	sat	lam86n15	-4
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Count.jar-obl-10-2__p28114_terminationG_0@3.txt	sat	lam92n15	-2
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Count.jar-obl-10-2__p28114_terminationG_0@4.txt	sat	lam36n22	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Count.jar-obl-10-2__p28115_terminationG_0@0.txt	sat	lam65n15	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Count.jar-obl-10-2__p28115_terminationG_0@1.txt	no_model		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Count.jar-obl-10-2__p28115_terminationG_0@2.txt	sat	lam22n9	-2
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Count.jar-obl-10-2__p28115_terminationG_0@3.txt	no_model		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Count.jar-obl-10-2__p28115_terminationG_0@4.txt	no_model		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Count.jar-obl-10__p28154_terminationG_0@0.txt	sat	lam1n8	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Count.jar-obl-10__p28154_terminationG_0@1.txt	sat	RFN1_arg2	-94703160
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Count.jar-obl-10__p28154_terminationG_0@2.txt	sat	lam14n8	-98297501
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Count.jar-obl-10__p28154_terminationG_0@3.txt	sat	lam14n2	-5551
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Count.jar-obl-10__p28154_terminationG_0@4.txt	sat	lam14n9	-429936
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__CountMetaList.jar-obl-9__p28209_edge_closing_0@0.txt	no_model		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__CountMetaList.jar-obl-9__p28209_edge_closing_0@1.txt	sat	lam1n4	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__CountMetaList.jar-obl-9__p28209_edge_closing_0@2.txt	sat	UndefCntr0_arg3	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__CountMetaList.jar-obl-9__p28209_edge_closing_0@3.txt	sat	UndefDef0undef17_arg1	1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__CountMetaList.jar-obl-9__p28209_edge_closing_0@4.txt	sat	Nl2arg22	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__CountMetaListRec.jar-obl-9__p28223_terminationG_0@0.txt	no_model		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__CountMetaListRec.jar-obl-9__p28223_terminationG_0@1.txt	no_model		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__CountMetaListRec.jar-obl-9__p28223_terminationG_0@2.txt	no_model		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__CountMetaListRec.jar-obl-9__p28223_terminationG_0@3.txt	no_model		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__CountMetaListRec.jar-obl-9__p28223_terminationG_0@4.txt	sat	RFN1_arg3	-510108
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__cousot_rec.jar-obl-8__p28395_edge_closing_0@0.txt	sat	lam5n6	-90288427
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__cousot_rec.jar-obl-8__p28395_edge_closing_0@1.txt	sat	lam7n1	-100029328
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__cousot_rec.jar-obl-8__p28395_edge_closing_0@2.txt	sat	Nl2arg42	-2
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__cousot_rec.jar-obl-8__p28395_edge_closing_0@3.txt	sat	lam6n5	-99161069
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__cousot_rec.jar-obl-8__p28395_edge_closing_0@4.txt	sat	lam7n0	-95803151
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__cousot_rec.jar-obl-8__terminationQ_25_0@0.txt	sat	lam6n8	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__cousot_rec.jar-obl-8__terminationQ_25_0@1.txt	sat	lam0n19	-58
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__cousot_rec.jar-obl-8__terminationQ_25_0@2.txt	sat	lam3n32	-86646337
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__cousot_rec.jar-obl-8__terminationQ_25_0@3.txt	sat	lam6n13	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__cousot_rec.jar-obl-8__terminationQ_25_0@4.txt	sat	lam2n0	1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__CyclicalListDuplicate.jar-obl-9__p28418_safety_0@0.txt	sat	lam3n8	-98316918
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__CyclicalListDuplicate.jar-obl-9__p28418_safety_0@1.txt	sat	arg2	1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__CyclicalListDuplicate.jar-obl-9__p28418_safety_0@2.txt	sat	lam1n1	-100033274
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__CyclicalListDuplicate.jar-obl-9__p28418_safety_0@3.txt	sat	lam3n7	-99147194
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__CyclicalListDuplicate.jar-obl-9__p28418_safety_0@4.txt	sat	lam0n8	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__flip_rec.jar-obl-8__p29672_terminationG_0@0.txt	sat	lam7n0	-101073863
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__flip_rec.jar-obl-8__p29672_terminationG_0@1.txt	no_model		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__flip_rec.jar-obl-8__p29672_terminationG_0@2.txt	no_model		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__flip_rec.jar-obl-8__p29672_terminationG_0@3.txt	no_model		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__flip_rec.jar-obl-8__p29672_terminationG_0@4.txt	no_model		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Iterations.jar-obl-8__p29826_terminationG_0@0.txt	sat	lam19n2	-1681
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Iterations.jar-obl-8__p29826_terminationG_0@1.txt	sat	arg4	1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Iterations.jar-obl-8__p29826_terminationG_0@2.txt	sat	lam40n0	-62
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Iterations.jar-obl-8__p29826_terminationG_0@3.txt	sat	lam25n5	-36
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Iterations.jar-obl-8__p29826_terminationG_0@4.txt	sat	lam25n4	-23
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Iterations.jar-obl-8__p29827_terminationG_0@0.txt	sat	Nl5arg21	-1000
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Iterations.jar-obl-8__p29827_terminationG_0@1.txt	sat	lam37n5	-66617223
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Iterations.jar-obl-8__p29827_terminationG_0@2.txt	sat	lam9n6	-118700
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Iterations.jar-obl-8__p29827_terminationG_0@3.txt	sat	lam20n3	-84758698
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Iterations.jar-obl-8__p29827_terminationG_0@4.txt	sat	lam13n7	-100001519
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Iterations.jar-obl-8__p29828_terminationG_0@0.txt	sat	lam10n8	-81782712
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Iterations.jar-obl-8__p29828_terminationG_0@1.txt	sat	lam3n0	-82450495
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Iterations.jar-obl-8__p29828_terminationG_0@2.txt	sat	lam36n5	-30767
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Iterations.jar-obl-8__p29828_terminationG_0@3.txt	sat	lam17n5	-9149
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Iterations.jar-obl-8__p29828_terminationG_0@4.txt	sat	lam15n6	-5822
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Iterations.jar-obl-8__p29833_terminationG_0@0.txt	sat	Nl3arg83	-1000
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Iterations.jar-obl-8__p29833_terminationG_0@1.txt	sat	lam12n2	-124219
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Iterations.jar-obl-8__p29833_terminationG_0@2.txt	sat	lam1n4	-98978775
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Iterations.jar-obl-8__p29833_terminationG_0@3.txt	sat	lam38n5	-75125
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Iterations.jar-obl-8__p29833_terminationG_0@4.txt	sat	lam41n13	-49641
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__narrowing_rec.jar-obl-8__p11057_terminationG_0@0.txt	sat	lam14n5	-95450041
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__narrowing_rec.jar-obl-8__p11057_terminationG_0@1.txt	sat	lam16n6	-93068876
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__narrowing_rec.jar-obl-8__p11057_terminationG_0@2.txt	sat	lam10n2	-92990474
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__narrowing_rec.jar-obl-8__p11057_terminationG_0@3.txt	sat	lam41n6	-925814
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__narrowing_rec.jar-obl-8__p11057_terminationG_0@4.txt	sat	lam0n5	-82846163
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__narrowing_rec.jar-obl-8__p11070_edge_closing_0@0.txt	sat	lam29n4	-92906460
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__narrowing_rec.jar-obl-8__p11070_edge_closing_0@1.txt	sat	lam9n1	-91389950
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__narrowing_rec.jar-obl-8__p11070_edge_closing_0@2.txt	sat	lam16n4	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__narrowing_rec.jar-obl-8__p11070_edge_closing_0@3.txt	sat	lam5n2	-99236734
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__narrowing_rec.jar-obl-8__p11070_edge_closing_0@4.txt	sat	lam37n5	-76968
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__narrowing_rec.jar-obl-8__p11071_edge_closing_0@0.txt	sat	lam24n0	-95963257
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__narrowing_rec.jar-obl-8__p11071_edge_closing_0@1.txt	sat	lam29n0	-4317
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__narrowing_rec.jar-obl-8__p11071_edge_closing_0@2.txt	sat	lam49n4	-97351060
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__narrowing_rec.jar-obl-8__p11071_edge_closing_0@3.txt	sat	lam27n2	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__narrowing_rec.jar-obl-8__p11071_edge_closing_0@4.txt	sat	lam7n2	-84240386
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__whileNestedOffset_rec.jar-obl-9__p14930_safety_0@0.txt	sat	lam7n3	-96477928
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__whileNestedOffset_rec.jar-obl-9__p14930_safety_0@1.txt	sat	lam7n4	-97312010
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__whileNestedOffset_rec.jar-obl-9__p14930_safety_0@2.txt	sat	lam0n1	-880
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__whileNestedOffset_rec.jar-obl-9__p14930_safety_0@3.txt	sat	Nl2CT1	-100000682
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__whileNestedOffset_rec.jar-obl-9__p14930_safety_0@4.txt	sat	lam1n3	-99889996
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__1394complete-fail.t2__p15160_safety_0@0.txt	sat	lam7n1	-767
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__1394complete-fail.t2__p15160_safety_0@1.txt	sat	lam26n6	-250
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__1394complete-fail.t2__p15160_safety_0@2.txt	sat	lam22n1	-688
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__1394complete-fail.t2__p15160_safety_0@3.txt	sat	lam29n4	-95728259
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__1394complete-fail.t2__p15160_safety_0@4.txt	sat	lam44n5	-249
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__1394complete-fail.t2__p15161_safety_0@0.txt	sat	lam56n8	-94627131
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__1394complete-fail.t2__p15161_safety_0@1.txt	sat	lam16n9	-67909707
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__1394complete-fail.t2__p15161_safety_0@2.txt	sat	lam46n5	-235
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__1394complete-fail.t2__p15161_safety_0@3.txt	sat	lam56n0	-11457
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__1394complete-fail.t2__p15161_safety_0@4.txt	sat	lam13n3	-337
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__1.t2__p15280_safety_0@0.txt	sat	lam1n7	-100013023
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__1.t2__p15280_safety_0@1.txt	sat	lam8n4	-91190384
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__1.t2__p15280_safety_0@2.txt	sat	Nl3__disjvr_0^01	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__1.t2__p15280_safety_0@3.txt	sat	lam7n6	-95548159
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__1.t2__p15280_safety_0@4.txt	sat	lam2n1	-96778424
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15330_safety_0@0.txt	sat	lam7n1	-95354421
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15330_safety_0@1.txt	sat	Nl3length_10^01	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15330_safety_0@2.txt	sat	lam0n7	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15330_safety_0@3.txt	sat	lam2n5	-51179
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15330_safety_0@4.txt	sat	lam1n6	-55205
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15332_safety_0@0.txt	sat	lam0n2	2
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15332_safety_0@1.txt	sat	Nl3length_10^02	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15332_safety_0@2.txt	sat	lam6n6	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15332_safety_0@3.txt	sat	undef29	-1062010
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15332_safety_0@4.txt	sat	lam6n5	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15334_safety_0@0.txt	sat	Nl3a_16^02	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15334_safety_0@1.txt	sat	lam2n5	-49017
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15334_safety_0@2.txt	sat	Nl3head_12^03	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15334_safety_0@3.txt	sat	lam0n5	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15334_safety_0@4.txt	sat	lam3n6	-54992
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15335_safety_0@0.txt	sat	lam5n0	-98987522
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15335_safety_0@1.txt	sat	lam6n3	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15335_safety_0@2.txt	sat	lam6n2	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15335_safety_0@3.txt	sat	lam2n7	-99992190
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15335_safety_0@4.txt	sat	lam2n1	-94741735
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15336_safety_0@0.txt	sat	lam8n7	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15336_safety_0@1.txt	sat	lam2n5	-50907
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15336_safety_0@2.txt	sat	lam3n6	-55152
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15336_safety_0@3.txt	sat	lam8n5	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15336_safety_0@4.txt	sat	lam0n9	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15338_safety_0@0.txt	sat	undef29	-7723754
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15338_safety_0@1.txt	sat	lam1n2	-100045859
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15338_safety_0@2.txt	sat	Nl3i_11^01	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15338_safety_0@3.txt	sat	lam0n6	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15338_safety_0@4.txt	sat	lam5n6	-98154035
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15339_safety_0@0.txt	sat	lam0n7	0
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15339_safety_0@1.txt	sat	a_16^0	-6710776
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15339_safety_0@2.txt	sat	lam8n1	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15339_safety_0@3.txt	sat	Nl3i_11^01	-1
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__2.t2__p15339_safety_0@4.txt	sat	lam3n8	-98853456
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cfg.t2__p17701_terminationG_0@0.txt	sat	lam10n5	-99975047
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cfg.t2__p17701_terminationG_0@1.txt	sat	lam7n2	-96254300
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cfg.t2__p17701_terminationG_0@2.txt	sat	lam0n4	-55
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cfg.t2__p17701_terminationG_0@3.txt	no_model		
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cfg.t2__p17701_terminationG_0@4.txt	sat	lam8n3	-152113
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cfg.t2__p17709_terminationG_0@0.txt	sat	lam13n5	-94596547
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cfg.t2__p17709_terminationG_0@1.txt	sat	lam13n1	-88925195
benchmarks/QF_NIA/20170427-VeryMax/ITS/From_T2__cfg.t2__p17709_terminationG_0@2.txt	sat	lam12n1	-88231022
