file	status	objective_name	objective_value
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8026_terminationG_0@0.smt2	unknown	edgecount^0	-264
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8026_terminationG_0@1.smt2	unknown	lam1n2	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8026_terminationG_0@2.smt2	unknown	lam17n17	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8026_terminationG_0@3.smt2	unknown	lam0n8	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8026_terminationG_0@4.smt2	unknown	lam17n15	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8030_terminationG_0@0.smt2	unknown	lam11n13	-1841
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8030_terminationG_0@1.smt2	sat	lam11n4	-oo
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8030_terminationG_0@2.smt2	sat	edgecount^0	-oo
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8030_terminationG_0@3.smt2	sat	lam10n18	-oo
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8030_terminationG_0@4.smt2	sat	lam11n12	-oo
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8031_terminationG_0@0.smt2	unknown	lam15n19	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8031_terminationG_0@1.smt2	unknown	lam16n16	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8031_terminationG_0@2.smt2	unknown	RFN1_edgecount^0	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8031_terminationG_0@3.smt2	unknown	lam16n26	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8031_terminationG_0@4.smt2	unknown	lam6n10	1
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8040_terminationG_0@0.smt2	unknown	lam4n9	-394
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8040_terminationG_0@1.smt2	unknown	lam12n17	-50327540000296674757572603898720112719230278130379439060335918350184902242069022314252589485477785881079644572565007021568659721155410983322386282708234551581544424310978192880236344136490358466531604974391454571795266698186830241872793003538019635562070096155395676927463
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8040_terminationG_0@2.smt2	sat	lam3n7	-oo
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8040_terminationG_0@3.smt2	sat	lam11n1	-oo
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8040_terminationG_0@4.smt2	sat	lam10n9	-oo
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8041_terminationG_0@0.smt2	unknown	RFN1_k_1^0	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8041_terminationG_0@1.smt2	sat	lam3n6	-oo
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8041_terminationG_0@2.smt2	unknown	lam14n23	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8041_terminationG_0@3.smt2	unknown	Nl11nodecount^03	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8041_terminationG_0@4.smt2	unknown	Nl11nodecount^02	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8045_terminationG_0@0.smt2	sat	lam13n28	-oo
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8045_terminationG_0@1.smt2	unknown	lam12n2	-2289
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8045_terminationG_0@2.smt2	sat	lam10n14	-oo
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8045_terminationG_0@3.smt2	sat	lam12n3	-oo
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8045_terminationG_0@4.smt2	unknown	edgecount^0	-1009
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8046_terminationG_0@0.smt2	unknown	Nl11nodecount^03	1
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8046_terminationG_0@1.smt2	unknown	lam4n1	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8046_terminationG_0@2.smt2	unknown	lam16n20	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8046_terminationG_0@3.smt2	unknown	lam1n11	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8046_terminationG_0@4.smt2	unknown	lam5n4	0
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8050_terminationG_0@0.smt2	sat	lam2n6	-oo
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8050_terminationG_0@1.smt2	sat	lam11n23	-oo
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8050_terminationG_0@2.smt2	sat	lam12n23	-oo
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8050_terminationG_0@3.smt2	unknown	Nl11nodecount^01	-1
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8050_terminationG_0@4.smt2	sat	lam1n10	-oo
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8051_terminationG_0@0.smt2	unknown	lam14n31	0
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8051_terminationG_0@1.smt2	unknown	lam17n10	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8051_terminationG_0@2.smt2	unknown	Nl11h^02	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8051_terminationG_0@3.smt2	unknown	lam14n24	0
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8051_terminationG_0@4.smt2	unknown	lam6n1	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8056_terminationG_0@0.smt2	sat	lam15n24	-oo
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8056_terminationG_0@1.smt2	unknown	lam14n1	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8056_terminationG_0@2.smt2	unknown	lam16n12	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8056_terminationG_0@3.smt2	unknown	lam17n14	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8056_terminationG_0@4.smt2	sat	lam17n8	-oo
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8065_terminationG_0@0.smt2	sat	lam9n21	-oo
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8065_terminationG_0@1.smt2	sat	lam7n25	-oo
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8065_terminationG_0@2.smt2	sat	lam9n8	-oo
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8065_terminationG_0@3.smt2	sat	lam9n33	-oo
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8065_terminationG_0@4.smt2	sat	lam6n15	-oo
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8067_terminationG_0@0.smt2	sat	lam3n5	-oo
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8067_terminationG_0@1.smt2	unknown	lam16n23	-403
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8067_terminationG_0@2.smt2	unknown	lam0n6	-146
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8067_terminationG_0@3.smt2	unknown	lam14n20	-86
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8067_terminationG_0@4.smt2	unknown	lam14n9	-30
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8084_edge_closing_0@0.smt2	sat	lam27n1	0
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8084_edge_closing_0@1.smt2	unknown	lam34n2	-2024
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8084_edge_closing_0@2.smt2	unknown	Nl14sourceflag^01	0
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8084_edge_closing_0@3.smt2	sat	lam9n2	0
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8084_edge_closing_0@4.smt2	unknown	lam52n4	-1948
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8089_edge_closing_0@0.smt2	unknown	lam69n3	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8089_edge_closing_0@1.smt2	unknown	Nl23i^01	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8089_edge_closing_0@2.smt2	unknown	lam7n2	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8089_edge_closing_0@3.smt2	unknown	lam35n0	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8089_edge_closing_0@4.smt2	unknown	Nl23k^01	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8090_edge_closing_0@0.smt2	unknown	lam21n6	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8090_edge_closing_0@1.smt2	unknown	Nl14j^02	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8090_edge_closing_0@2.smt2	unknown	lam89n1	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8090_edge_closing_0@3.smt2	unknown	Nl14edgecount^01	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__p8090_edge_closing_0@4.smt2	unknown	lam83n2	
20170427-VeryMax/ITS/From_T2__Prim_4.t2__term_unfeasibility_3_0@0.smt2	sat	lam3n1	0
20170427-VeryMax/ITS/From_T2__Prim_4.t2__term_unfeasibility_3_0@1.smt2	unknown	lam38n0	-3221
20170427-VeryMax/ITS/From_T2__Prim_4.t2__term_unfeasibility_3_0@2.smt2	sat	lam25n3	0
20170427-VeryMax/ITS/From_T2__Prim_4.t2__term_unfeasibility_3_0@3.smt2	unknown	lam42n1	-3333
20170427-VeryMax/ITS/From_T2__Prim_4.t2__term_unfeasibility_3_0@4.smt2	sat	lam23n3	0
20170427-VeryMax/ITS/From_T2__cfg.t2__p17701_terminationG_0@0.smt2	unknown	lam10n5	-1151
20170427-VeryMax/ITS/From_T2__cfg.t2__p17701_terminationG_0@1.smt2	sat	lam7n2	-oo
20170427-VeryMax/ITS/From_T2__cfg.t2__p17701_terminationG_0@2.smt2	sat	lam0n4	-oo
20170427-VeryMax/ITS/From_T2__cfg.t2__p17701_terminationG_0@3.smt2	sat	Nl1CT2	-oo
20170427-VeryMax/ITS/From_T2__cfg.t2__p17701_terminationG_0@4.smt2	sat	lam8n3	-oo
20170427-VeryMax/ITS/From_T2__cfg.t2__p17709_terminationG_0@0.smt2	sat	lam13n5	-oo
20170427-VeryMax/ITS/From_T2__cfg.t2__p17709_terminationG_0@1.smt2	unknown	lam13n1	-2290
20170427-VeryMax/ITS/From_T2__cfg.t2__p17709_terminationG_0@2.smt2	unknown	lam12n1	-2112
20170427-VeryMax/ITS/From_T2__cfg.t2__p17709_terminationG_0@3.smt2	unknown	lam0n4	-2302
20170427-VeryMax/ITS/From_T2__cfg.t2__p17709_terminationG_0@4.smt2	unknown	lam2n4	-1591
20170427-VeryMax/ITS/From_T2__collatz.t2_fixed__p17742_terminationG_0@0.smt2	unknown	lam6n3	
20170427-VeryMax/ITS/From_T2__collatz.t2_fixed__p17742_terminationG_0@1.smt2	unknown	lam9n0	
20170427-VeryMax/ITS/From_T2__collatz.t2_fixed__p17742_terminationG_0@2.smt2	unknown	lam3n1	
20170427-VeryMax/ITS/From_T2__collatz.t2_fixed__p17742_terminationG_0@3.smt2	unknown	lam16n2	
20170427-VeryMax/ITS/From_T2__collatz.t2_fixed__p17742_terminationG_0@4.smt2	unknown	lam10n3	
20170427-VeryMax/ITS/From_T2__compress.t2__p17831_safety_0@0.smt2	sat	lam1n6	-oo
20170427-VeryMax/ITS/From_T2__compress.t2__p17831_safety_0@1.smt2	sat	undef689	-oo
20170427-VeryMax/ITS/From_T2__compress.t2__p17831_safety_0@2.smt2	sat	lam2n6	-oo
20170427-VeryMax/ITS/From_T2__compress.t2__p17831_safety_0@3.smt2	unknown	block_compress^0	-oo
20170427-VeryMax/ITS/From_T2__compress.t2__p17831_safety_0@4.smt2	sat	lam1n5	-oo
20170427-VeryMax/ITS/From_T2__compress.t2_fixed__p17777_terminationG_0@0.smt2	unknown	block_compress^0	-oo
20170427-VeryMax/ITS/From_T2__compress.t2_fixed__p17777_terminationG_0@1.smt2	sat	Nl10CT2	-oo
20170427-VeryMax/ITS/From_T2__compress.t2_fixed__p17777_terminationG_0@2.smt2	unknown	hsize^0	78643
20170427-VeryMax/ITS/From_T2__compress.t2_fixed__p17777_terminationG_0@3.smt2	sat	RFN1_CT	-oo
20170427-VeryMax/ITS/From_T2__compress.t2_fixed__p17777_terminationG_0@4.smt2	sat	lam13n1	-oo
20170427-VeryMax/ITS/From_T2__compress.t2_fixed__p17785_terminationG_0@0.smt2	sat	lam1n0	-oo
20170427-VeryMax/ITS/From_T2__compress.t2_fixed__p17785_terminationG_0@1.smt2	unknown	i3^0	50
20170427-VeryMax/ITS/From_T2__compress.t2_fixed__p17785_terminationG_0@2.smt2	unknown	Nl10fcode5^03	-1
20170427-VeryMax/ITS/From_T2__compress.t2_fixed__p17785_terminationG_0@3.smt2	unknown	lam13n4	-1539
20170427-VeryMax/ITS/From_T2__compress.t2_fixed__p17785_terminationG_0@4.smt2	unknown	Nl10hshift11^03	-1
20170427-VeryMax/ITS/From_T2__consts2.t2__p18092_terminationG_0@0.smt2	unknown	lam1n2	-1
20170427-VeryMax/ITS/From_T2__consts2.t2__p18092_terminationG_0@1.smt2	unknown	lam7n4	-931
20170427-VeryMax/ITS/From_T2__consts2.t2__p18092_terminationG_0@2.smt2	unknown	lam8n3	0
20170427-VeryMax/ITS/From_T2__consts2.t2__p18092_terminationG_0@3.smt2	unknown	lam2n3	0
20170427-VeryMax/ITS/From_T2__consts2.t2__p18092_terminationG_0@4.smt2	unknown	lam8n4	0
20170427-VeryMax/ITS/From_T2__consts2.t2__p18102_edge_closing_0@0.smt2	sat	Nl1x^03	-1
20170427-VeryMax/ITS/From_T2__consts2.t2__p18102_edge_closing_0@1.smt2	unknown	lam3n2	0
20170427-VeryMax/ITS/From_T2__consts2.t2__p18102_edge_closing_0@2.smt2	unknown	lam9n2	0
20170427-VeryMax/ITS/From_T2__consts2.t2__p18102_edge_closing_0@3.smt2	sat	lam13n0	-oo
20170427-VeryMax/ITS/From_T2__consts2.t2__p18102_edge_closing_0@4.smt2	sat	lam7n3	-oo
20170427-VeryMax/ITS/From_T2__consts2nt.t2__p18041_terminationG_0@0.smt2	sat	lam3n1	-oo
20170427-VeryMax/ITS/From_T2__consts2nt.t2__p18041_terminationG_0@1.smt2	sat	RFN1_CT	-oo
20170427-VeryMax/ITS/From_T2__consts2nt.t2__p18041_terminationG_0@2.smt2	sat	lam1n5	-oo
20170427-VeryMax/ITS/From_T2__consts2nt.t2__p18041_terminationG_0@3.smt2	sat	lam2n3	-oo
20170427-VeryMax/ITS/From_T2__consts2nt.t2__p18041_terminationG_0@4.smt2	sat	__const_1000^0	-oo
20170427-VeryMax/ITS/From_T2__consts2nt.t2__p18046_terminationG_0@0.smt2	sat	lam8n2	-oo
20170427-VeryMax/ITS/From_T2__consts2nt.t2__p18046_terminationG_0@1.smt2	unknown	lam0n0	-1009
20170427-VeryMax/ITS/From_T2__consts2nt.t2__p18046_terminationG_0@2.smt2	unknown	lam2n4	0
20170427-VeryMax/ITS/From_T2__consts2nt.t2__p18046_terminationG_0@3.smt2	unknown	RFN1_CT	-224
20170427-VeryMax/ITS/From_T2__consts2nt.t2__p18046_terminationG_0@4.smt2	unknown	Nl1x^01	0
20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18000_terminationG_0@0.smt2	sat	lam9n0	-oo
20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18000_terminationG_0@1.smt2	sat	lam0n1	-oo
20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18000_terminationG_0@2.smt2	unknown	lam3n0	-945
20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18000_terminationG_0@3.smt2	sat	lam1n0	-oo
20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18000_terminationG_0@4.smt2	sat	lam8n2	-oo
20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18004_terminationG_0@0.smt2	sat	lam5n3	-oo
20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18004_terminationG_0@1.smt2	sat	Nl1x^01	-1
20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18004_terminationG_0@2.smt2	sat	lam1n3	-oo
20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18004_terminationG_0@3.smt2	sat	lam8n2	-oo
20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18004_terminationG_0@4.smt2	unknown	lam1n2	-2189
20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18024_edge_closing_0@0.smt2	unknown	lam2n1	
20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18024_edge_closing_0@1.smt2	unknown	lam3n5	
20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18024_edge_closing_0@2.smt2	unknown	lam2n6	
20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18024_edge_closing_0@3.smt2	unknown	UndefCntr0_x^0	
20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18024_edge_closing_0@4.smt2	unknown	lam11n2	
20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18027_edge_closing_0@0.smt2	unknown	lam11n1	
20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18027_edge_closing_0@1.smt2	unknown	UndefCntr0_x^0	
20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18027_edge_closing_0@2.smt2	unknown	lam3n3	
20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18027_edge_closing_0@3.smt2	unknown	lam1n5	
20170427-VeryMax/ITS/From_T2__consts2nt.t2_fixed__p18027_edge_closing_0@4.smt2	unknown	lam9n0	
20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18201_edge_closing_0@0.smt2	unknown	lam1n6	0
20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18201_edge_closing_0@1.smt2	sat	lam12n1	0
20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18201_edge_closing_0@2.smt2	unknown	Nl1__const_200^02	
20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18201_edge_closing_0@3.smt2	unknown	lam3n2	
20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18201_edge_closing_0@4.smt2	unknown	lam1n5	
20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18204_edge_closing_0@0.smt2	unknown	UndefDef0undef2_x^0	
20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18204_edge_closing_0@1.smt2	unknown	lam0n7	
20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18204_edge_closing_0@2.smt2	unknown	lam1n3	
20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18204_edge_closing_0@3.smt2	unknown	lam7n1	
20170427-VeryMax/ITS/From_T2__consts3nt.t2__p18204_edge_closing_0@4.smt2	unknown	lam7n4	
20170427-VeryMax/ITS/From_T2__consts3nt.t2_fixed__p18120_terminationG_0@0.smt2	sat	RFN1_CT	-oo
20170427-VeryMax/ITS/From_T2__consts3nt.t2_fixed__p18120_terminationG_0@1.smt2	sat	lam0n1	-oo
20170427-VeryMax/ITS/From_T2__consts3nt.t2_fixed__p18120_terminationG_0@2.smt2	sat	lam3n2	-oo
20170427-VeryMax/ITS/From_T2__consts3nt.t2_fixed__p18120_terminationG_0@3.smt2	unknown	lam7n0	1
20170427-VeryMax/ITS/From_T2__consts3nt.t2_fixed__p18120_terminationG_0@4.smt2	sat	lam2n2	-oo
20170427-VeryMax/ITS/From_T2__consts4.t2__p18333_terminationG_0@0.smt2	sat	lam2n4	-oo
20170427-VeryMax/ITS/From_T2__consts4.t2__p18333_terminationG_0@1.smt2	sat	Nl1x^01	-1
20170427-VeryMax/ITS/From_T2__consts4.t2__p18333_terminationG_0@2.smt2	sat	Nl1x^03	-1
20170427-VeryMax/ITS/From_T2__consts4.t2__p18333_terminationG_0@3.smt2	sat	Nl1__const_200^02	-1
20170427-VeryMax/ITS/From_T2__consts4.t2__p18333_terminationG_0@4.smt2	sat	lam1n0	-oo
20170427-VeryMax/ITS/From_T2__consts4.t2__p18346_edge_closing_0@0.smt2	unknown	lam1n5	0
20170427-VeryMax/ITS/From_T2__consts4.t2__p18346_edge_closing_0@1.smt2	unknown	lam5n1	-1021
20170427-VeryMax/ITS/From_T2__consts4.t2__p18346_edge_closing_0@2.smt2	unknown	lam2n1	0
20170427-VeryMax/ITS/From_T2__consts4.t2__p18346_edge_closing_0@3.smt2	sat	Nl1__const_1000^02	-1
20170427-VeryMax/ITS/From_T2__consts4.t2__p18346_edge_closing_0@4.smt2	unknown	lam5n2	-991
20170427-VeryMax/ITS/From_T2__consts4.t2__p18353_edge_closing_0@0.smt2	unknown	lam3n4	
20170427-VeryMax/ITS/From_T2__consts4.t2__p18353_edge_closing_0@1.smt2	unknown	lam3n0	
20170427-VeryMax/ITS/From_T2__consts4.t2__p18353_edge_closing_0@2.smt2	unknown	lam3n6	
20170427-VeryMax/ITS/From_T2__consts4.t2__p18353_edge_closing_0@3.smt2	unknown	lam7n3	
20170427-VeryMax/ITS/From_T2__consts4.t2__p18353_edge_closing_0@4.smt2	unknown	FV_undef3_2	
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18219_terminationG_0@0.smt2	sat	lam0n1	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18219_terminationG_0@1.smt2	sat	lam1n2	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18219_terminationG_0@2.smt2	unknown	lam3n1	-2534
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18219_terminationG_0@3.smt2	sat	Nl1x^01	1
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18219_terminationG_0@4.smt2	unknown	lam0n2	-2172
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18224_terminationG_0@0.smt2	sat	RFN1_CT	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18224_terminationG_0@1.smt2	sat	lam1n0	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18224_terminationG_0@2.smt2	sat	lam4n2	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18224_terminationG_0@3.smt2	sat	lam6n0	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18224_terminationG_0@4.smt2	sat	lam4n1	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18231_terminationG_0@0.smt2	sat	lam1n2	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18231_terminationG_0@1.smt2	sat	RFN1_x^0	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18231_terminationG_0@2.smt2	unknown	lam5n2	-4298
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18231_terminationG_0@3.smt2	sat	lam4n0	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18231_terminationG_0@4.smt2	sat	lam3n2	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18233_terminationG_0@0.smt2	unknown	lam7n2	-412361524
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18233_terminationG_0@1.smt2	unknown	lam9n4	
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18233_terminationG_0@2.smt2	unknown	lam10n1	-3012
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18233_terminationG_0@3.smt2	sat	lam7n1	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18233_terminationG_0@4.smt2	unknown	lam1n0	-1755
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18240_terminationG_0@0.smt2	sat	Nl1x^01	1
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18240_terminationG_0@1.smt2	sat	lam1n2	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18240_terminationG_0@2.smt2	unknown	lam1n3	-884
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18240_terminationG_0@3.smt2	sat	lam6n3	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18240_terminationG_0@4.smt2	sat	lam0n1	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18241_terminationG_0@0.smt2	unknown	lam5n4	-1019440
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18241_terminationG_0@1.smt2	sat	lam7n3	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18241_terminationG_0@2.smt2	sat	lam1n2	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18241_terminationG_0@3.smt2	unknown	lam2n1	-1681
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18241_terminationG_0@4.smt2	sat	lam8n1	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18242_terminationG_0@0.smt2	unknown	Nl1x^01	-1
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18242_terminationG_0@1.smt2	unknown	lam2n2	-219251
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18242_terminationG_0@2.smt2	unknown	lam2n0	-1066477415925024
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18242_terminationG_0@3.smt2	unknown	lam1n1	-214585
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18242_terminationG_0@4.smt2	unknown	Nl1CT1	-802
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18246_terminationG_0@0.smt2	sat	lam2n2	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18246_terminationG_0@1.smt2	unknown	lam5n1	-893
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18246_terminationG_0@2.smt2	sat	lam5n2	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18246_terminationG_0@3.smt2	unknown	lam2n1	-1180
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18246_terminationG_0@4.smt2	sat	lam6n3	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18252_terminationG_0@0.smt2	unknown	lam1n2	-3191
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18252_terminationG_0@1.smt2	sat	lam0n3	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18252_terminationG_0@2.smt2	sat	RFN1_x^0	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18252_terminationG_0@3.smt2	sat	RFN1_CT	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18252_terminationG_0@4.smt2	sat	lam6n1	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18253_terminationG_0@0.smt2	sat	lam0n3	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18253_terminationG_0@1.smt2	sat	lam1n3	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18253_terminationG_0@2.smt2	sat	lam6n1	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18253_terminationG_0@3.smt2	sat	lam6n2	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18253_terminationG_0@4.smt2	sat	lam5n1	-oo
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18254_terminationG_0@0.smt2	unknown	lam1n1	-956
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18254_terminationG_0@1.smt2	unknown	lam1n0	-8287027
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18254_terminationG_0@2.smt2	unknown	lam10n0	
20170427-VeryMax/ITS/From_T2__consts4nt.t2_fixed__p18254_terminationG_0@3.smt2	unknown	lam2n0	-376
